Timestamp,Duration,Errors
29/04/2021 10:20:43.361 AM,799.6856639945134,0
29/04/2021 10:20:52.097 AM,464.8354971896212,2
29/04/2021 10:20:59.546 AM,608.9819717253962,1
29/04/2021 10:22:30.739 AM,427.8665722625341,1
29/04/2021 10:24:52.041 AM,505.1597871591218,0
29/04/2021 10:25:03.440 AM,486.299180604723,1
29/04/2021 10:25:33.473 AM,553.8330092991084,2
29/04/2021 10:26:00.916 AM,315.27178377929437,1
29/04/2021 10:26:05.423 AM,461.53088342622186,1
29/04/2021 10:26:49.014 AM,656.341056589888,0
29/04/2021 10:26:56.789 AM,557.7113056669419,0
29/04/2021 10:27:34.627 AM,554.918139500347,0
29/04/2021 10:28:03.127 AM,448.32533275901557,0
29/04/2021 10:29:14.030 AM,597.1808994119635,2
29/04/2021 10:30:17.334 AM,538.1994421326388,0
29/04/2021 10:30:47.387 AM,508.9748246377785,0
29/04/2021 10:32:33.355 AM,595.2522097863903,0
29/04/2021 10:32:38.305 AM,447.0944347564382,0
29/04/2021 10:32:50.075 AM,647.2612421063582,0
29/04/2021 10:33:44.474 AM,788.6797560146057,1
29/04/2021 10:34:15.973 AM,450.45961174003367,2
29/04/2021 10:34:45.052 AM,458.34783566144176,0
29/04/2021 10:34:47.503 AM,569.298083671202,0
29/04/2021 10:35:40.633 AM,640.8334032876974,0
29/04/2021 10:36:13.247 AM,524.6439890521056,0
29/04/2021 10:37:29.356 AM,396.8694542857021,0
29/04/2021 10:37:38.893 AM,926.1999220315138,1
29/04/2021 10:37:45.327 AM,437.16403449359865,0
29/04/2021 10:38:29.774 AM,560.430143568789,0
29/04/2021 10:38:46.028 AM,777.3810325671789,0
29/04/2021 10:38:51.238 AM,451.9684852512158,1
29/04/2021 10:38:56.485 AM,498.2424765073617,0
29/04/2021 10:39:09.213 AM,744.7135621464147,0
29/04/2021 10:39:09.408 AM,435.1705876590277,0
29/04/2021 10:39:37.419 AM,553.7520116480605,0
29/04/2021 10:39:47.832 AM,392.94713963015437,2
29/04/2021 10:41:04.889 AM,1135.2813451244672,0
29/04/2021 10:41:20.773 AM,686.6645488883623,0
29/04/2021 10:41:37.704 AM,661.8544434210166,0
29/04/2021 10:42:59.478 AM,594.6450227526022,2
29/04/2021 10:43:02.683 AM,423.82750495897017,1
29/04/2021 10:43:12.523 AM,543.8892911081765,0
29/04/2021 10:44:12.837 AM,967.119077477029,0
29/04/2021 10:44:13.053 AM,580.7133843974032,2
29/04/2021 10:45:34.932 AM,722.1554983577087,0
29/04/2021 10:45:42.563 AM,454.89380893483076,0
29/04/2021 10:45:49.655 AM,498.2493579362514,0
29/04/2021 10:46:00.270 AM,491.23806316713757,2
29/04/2021 10:46:02.941 AM,935.2083176532827,0
29/04/2021 10:46:04.882 AM,666.265091430151,0
29/04/2021 10:47:00.931 AM,420.39632636301934,0
29/04/2021 10:47:14.735 AM,463.32718769959837,0
29/04/2021 10:47:48.401 AM,948.8509739326305,0
29/04/2021 10:47:59.273 AM,479.6095079184103,0
29/04/2021 10:48:28.821 AM,480.7977236717517,2
29/04/2021 10:48:40.203 AM,610.9137968286861,1
29/04/2021 10:50:27.146 AM,646.7862543124069,0
29/04/2021 10:51:04.001 AM,433.2149782299101,0
29/04/2021 10:51:29.662 AM,658.513053116338,0
29/04/2021 10:51:54.752 AM,740.3338453018758,2
29/04/2021 10:52:44.924 AM,547.1271596335478,0
29/04/2021 10:53:41.779 AM,482.8529663495763,0
29/04/2021 10:54:13.361 AM,446.3795514734527,0
29/04/2021 10:54:29.432 AM,614.8818615416224,0
29/04/2021 10:54:49.346 AM,391.05553894096937,0
29/04/2021 10:55:23.301 AM,916.2005943715425,1
29/04/2021 10:55:24.118 AM,890.073064243543,0
29/04/2021 10:55:31.253 AM,423.02826919414713,2
29/04/2021 10:55:32.092 AM,476.7501799104755,0
29/04/2021 10:56:03.319 AM,407.00787158745226,0
29/04/2021 10:56:24.882 AM,394.56955826797304,0
29/04/2021 10:56:42.763 AM,544.5017990747938,1
29/04/2021 10:56:59.831 AM,487.96531916766065,0
29/04/2021 10:57:19.819 AM,634.4330472086232,0
29/04/2021 10:57:23.979 AM,546.6572216057676,0
29/04/2021 10:58:54.042 AM,628.719736178643,0
29/04/2021 10:59:43.034 AM,793.6216627103887,2
29/04/2021 11:00:52.459 AM,554.9625841308449,0
29/04/2021 11:01:25.617 AM,652.8567956502886,0
29/04/2021 11:01:41.613 AM,551.7899397624521,2
29/04/2021 11:02:07.722 AM,610.6857937815371,2
29/04/2021 11:03:55.786 AM,465.3025725476995,2
29/04/2021 11:04:00.146 AM,490.2030454463565,1
29/04/2021 11:04:10.706 AM,620.5196820053072,0
29/04/2021 11:05:05.832 AM,492.7690331532018,0
29/04/2021 11:05:11.722 AM,492.200169822571,0
29/04/2021 11:05:11.813 AM,519.9539356884326,0
29/04/2021 11:05:55.143 AM,446.12615692869093,1
29/04/2021 11:06:18.555 AM,695.6068354978522,0
29/04/2021 11:07:16.790 AM,443.0461633631782,0
29/04/2021 11:07:46.080 AM,983.7707442004795,0
29/04/2021 11:08:01.095 AM,608.0457307217132,1
29/04/2021 11:08:25.360 AM,481.0084914335555,0
29/04/2021 11:08:26.424 AM,439.64896221499407,0
29/04/2021 11:08:37.512 AM,494.434913767002,2
29/04/2021 11:08:48.954 AM,800.4022067474169,0
29/04/2021 11:09:03.258 AM,649.8016874245876,1
29/04/2021 11:09:04.535 AM,407.23637241643235,0
29/04/2021 11:09:20.639 AM,513.084404255585,0
29/04/2021 11:09:57.021 AM,512.6713134707471,0
29/04/2021 11:10:04.541 AM,534.9790129578596,0
29/04/2021 11:11:14.533 AM,487.55402755002666,1
29/04/2021 11:11:37.872 AM,730.3407194721731,0
29/04/2021 11:11:51.238 AM,484.18938891022805,2
29/04/2021 11:11:51.508 AM,723.0247093702226,0
29/04/2021 11:12:31.012 AM,608.175724545314,0
29/04/2021 11:12:53.092 AM,404.2657178047909,0
29/04/2021 11:15:13.007 AM,633.6039811874649,0
29/04/2021 11:15:16.945 AM,757.3884011969509,0
29/04/2021 11:15:24.574 AM,625.4565118150967,0
29/04/2021 11:15:52.027 AM,499.6109058945788,1
29/04/2021 11:15:56.099 AM,515.2223420308301,0
29/04/2021 11:16:30.029 AM,478.87425532308686,0
29/04/2021 11:17:13.710 AM,783.8989625943542,0
29/04/2021 11:17:23.754 AM,710.5877983026663,2
29/04/2021 11:17:40.851 AM,388.6930363593675,0
29/04/2021 11:17:46.049 AM,1042.292806833841,1
29/04/2021 11:17:46.995 AM,586.1434619281665,2
29/04/2021 11:17:53.679 AM,566.2508045957258,0
29/04/2021 11:17:57.019 AM,454.963301211891,1
29/04/2021 11:18:05.361 AM,668.5385046678035,1
29/04/2021 11:18:38.931 AM,791.1828457979448,0
29/04/2021 11:19:25.579 AM,659.5623266724901,0
29/04/2021 11:19:43.475 AM,991.2053931513882,1
29/04/2021 11:19:56.877 AM,583.9758721985971,0
29/04/2021 11:20:05.291 AM,549.8034595646413,0
29/04/2021 11:20:08.471 AM,579.513028154995,0
29/04/2021 11:20:45.752 AM,393.72189090312804,0
29/04/2021 11:20:59.141 AM,418.8312435135074,0
29/04/2021 11:21:19.814 AM,540.629585545465,0
29/04/2021 11:21:34.253 AM,565.4647221057452,1
29/04/2021 11:21:48.291 AM,788.2866470459885,2
29/04/2021 11:22:08.281 AM,911.9101558541144,2
29/04/2021 11:22:31.390 AM,407.82615064689526,2
29/04/2021 11:23:19.456 AM,987.8424048802688,0
29/04/2021 11:23:37.860 AM,679.2451907712252,0
29/04/2021 11:23:47.104 AM,742.3033524944735,0
29/04/2021 11:24:13.196 AM,513.0055754110859,2
29/04/2021 11:24:44.043 AM,610.0098944992448,0
29/04/2021 11:24:59.679 AM,544.0944621802439,0
29/04/2021 11:25:35.329 AM,416.4235618462747,2
29/04/2021 11:25:37.120 AM,391.18395201316343,2
29/04/2021 11:27:31.442 AM,940.071461725853,0
29/04/2021 11:28:08.626 AM,557.1183142957093,0
29/04/2021 11:28:23.801 AM,742.0594152934618,1
29/04/2021 11:28:39.815 AM,423.73882054868784,0
29/04/2021 11:28:41.030 AM,486.9891890413942,0
29/04/2021 11:28:48.471 AM,718.7933147899085,0
29/04/2021 11:28:57.377 AM,497.5063328266579,0
29/04/2021 11:29:53.074 AM,1004.2201202281851,0
29/04/2021 11:30:05.518 AM,521.6873164597741,0
29/04/2021 11:30:29.991 AM,471.0968352996241,1
29/04/2021 11:30:39.220 AM,492.4821206036137,0
29/04/2021 11:31:43.120 AM,682.5289986542862,1
29/04/2021 11:31:52.616 AM,455.23959049724203,1
29/04/2021 11:32:11.038 AM,458.5248526618794,0
29/04/2021 11:32:11.572 AM,744.2321640879514,0
29/04/2021 11:32:59.144 AM,407.2647520906192,1
29/04/2021 11:33:20.432 AM,497.2979893148629,0
29/04/2021 11:33:27.051 AM,410.2303652860497,1
29/04/2021 11:34:42.824 AM,594.7003653513027,0
29/04/2021 11:34:48.097 AM,620.1406952499838,0
29/04/2021 11:34:53.453 AM,410.3911682891604,1
29/04/2021 11:34:58.214 AM,935.7610963368764,0
29/04/2021 11:35:34.110 AM,491.23305640501127,0
29/04/2021 11:36:47.729 AM,702.3366445405238,2
29/04/2021 11:37:20.050 AM,436.3381381239649,0
29/04/2021 11:37:25.121 AM,734.7454854783994,0
29/04/2021 11:37:51.869 AM,420.9845936107246,2
